"Content ID","Category","Value"
"295ff9f6-64f3-4704-9272-4a932f11d709","travel","75"
"295ff9f6-64f3-4704-9272-4a932f11d709","travel","50"
"295ff9f6-64f3-4704-9272-4a932f11d709","travel",""
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","",""
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","studying","-15"
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","studying","70"
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","studying","75"
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","studying","75"
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","studying","45"
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","studying","65"
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","studying","70"
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","studying","-10"
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","studying","-5"
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","","70"
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","studying","72"
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","studying","60"
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","studying","-5"
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","studying","50"
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","studying","-12"
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","studying","50"
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","studying","75"
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","studying",""
"bfc26d2d-b5e5-415a-b104-64befef2f52a","",""
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","70"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","45"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","-5"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","60"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","35"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","-15"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","65"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","20"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","70"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","","65"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","50"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","-12"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","20"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","30"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","-12"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","60"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","70"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","60"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","35"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","","-10"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","72"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","70"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","-15"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","70"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","60"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","45"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","70"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food","35"
"bfc26d2d-b5e5-415a-b104-64befef2f52a","food",""
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","",""
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","75"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","65"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","20"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","-5"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","-5"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","65"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","72"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","75"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","-10"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","","72"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","-15"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","45"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","72"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","45"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","20"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","50"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","72"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","-5"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","70"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","","65"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","50"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","-15"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","0"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","75"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","70"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","50"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","60"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","0"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","20"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","","75"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","65"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","-15"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","-10"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","70"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","70"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","-12"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","65"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism","-10"
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","veganism",""
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","",""
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","35"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","30"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","-12"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","-10"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","75"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","35"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","35"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","65"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","-15"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","","0"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","35"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","65"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","35"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","0"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","20"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","65"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","20"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","45"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","30"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","","20"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","20"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","-12"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","35"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","70"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","-12"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","70"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","30"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","30"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","animals","70"
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","",""
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","",""
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","60"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","75"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","-5"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","72"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","20"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","-5"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","65"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","-5"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","45"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","","70"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","70"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","0"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","-5"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","75"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","30"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","-10"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","35"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","70"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","-15"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","","60"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","72"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","-5"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","35"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","65"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","35"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","0"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","-5"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","-5"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","70"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","","-15"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","75"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","0"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","20"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","35"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals","-15"
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","animals",""
"fa39acec-96b1-441d-8f85-16dfb44bdfba","",""
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","35"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","-15"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","50"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","70"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","72"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","0"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","-10"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","20"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","30"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","","30"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","20"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","70"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","45"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","72"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","-15"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","30"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","45"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","-15"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","50"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","","60"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","60"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","65"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","-15"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","-10"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","-15"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","35"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","-10"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","0"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","70"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","","60"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","60"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","65"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","20"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","35"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","45"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","45"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","-10"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture","70"
"fa39acec-96b1-441d-8f85-16dfb44bdfba","culture",""
"4f215b36-f5c4-4294-81f2-80e4906b197d","",""
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","50"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","-15"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","-12"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","45"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","20"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","-12"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","30"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","-5"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","-15"
"4f215b36-f5c4-4294-81f2-80e4906b197d","","50"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","50"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","35"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","-12"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","-15"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","-10"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","-15"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","-12"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","70"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","60"
"4f215b36-f5c4-4294-81f2-80e4906b197d","","-12"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","60"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","-10"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","60"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","50"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","50"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","-12"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","70"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","60"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","-15"
"4f215b36-f5c4-4294-81f2-80e4906b197d","","20"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","65"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","20"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","0"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","65"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","35"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","0"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","35"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","70"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","50"
"4f215b36-f5c4-4294-81f2-80e4906b197d","","65"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","70"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","50"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer","20"
"4f215b36-f5c4-4294-81f2-80e4906b197d","soccer",""
"b6393b8b-320e-4558-8614-20a6727f2eea","",""
"b6393b8b-320e-4558-8614-20a6727f2eea","food","70"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","70"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","60"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","0"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","65"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","50"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","45"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","30"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","20"
"b6393b8b-320e-4558-8614-20a6727f2eea","","50"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","30"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","0"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","60"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","50"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","20"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","65"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","-5"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","-10"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","35"
"b6393b8b-320e-4558-8614-20a6727f2eea","","70"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","-10"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","-5"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","60"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","20"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","35"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","35"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","35"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","70"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","35"
"b6393b8b-320e-4558-8614-20a6727f2eea","","70"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","45"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","20"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","65"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","65"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","30"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","20"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","0"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","-5"
"b6393b8b-320e-4558-8614-20a6727f2eea","food","-5"
"b6393b8b-320e-4558-8614-20a6727f2eea","","70"
"b6393b8b-320e-4558-8614-20a6727f2eea","food",""
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","",""
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","education","70"
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","education","50"
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","education","-12"
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","education","-5"
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","education","-15"
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","education","70"
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","education","70"
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","education","75"
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","education","60"
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","","-10"
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","education","60"
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","education","-12"
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","education","35"
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","education","72"
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","education","0"
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","education",""
"c892a472-bf81-4946-83c0-d3697ba65b95","",""
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","60"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","35"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","20"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","70"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","0"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","65"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","-10"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","35"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","20"
"c892a472-bf81-4946-83c0-d3697ba65b95","","35"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","20"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","-15"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","70"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","65"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","-10"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","75"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","50"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","50"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","0"
"c892a472-bf81-4946-83c0-d3697ba65b95","","50"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","60"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","65"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","0"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","65"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","-10"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","45"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","75"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","-10"
"c892a472-bf81-4946-83c0-d3697ba65b95","soccer","60"
"c892a472-bf81-4946-83c0-d3697ba65b95","",""
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","",""
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","-10"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","65"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","-15"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","45"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","60"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","20"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","-12"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","75"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","-12"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","","45"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","60"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","-15"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","0"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","-15"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","30"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","45"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","70"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","-10"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","75"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","","30"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","-12"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","30"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","65"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","75"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","-10"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","65"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","60"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","65"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","-15"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","","60"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","60"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","50"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","70"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking","45"
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","public speaking",""
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","",""
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","0"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","0"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","75"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","65"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","-15"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","0"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","-10"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","-5"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","-10"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","","-15"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","50"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","-5"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","60"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","-5"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","72"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","72"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","-10"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","72"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","75"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","","65"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","70"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel","-5"
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","travel",""
"ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8","",""
"ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8","travel","-10"
"ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8","travel","45"
"ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8","travel","35"
"ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8","travel","-5"
"ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8","travel","35"
"ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8","travel","70"
"ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8","travel","70"
